frequency,frequency_cm,dos,dos_weighted,dos_convoluted,dos_weighted_convoluted,2w_dos_weighted
-32.9675844585,-1099.6802480768213,0.0,0.0,0.051182097399763815,0.0003042715284894141,0.008025328799801317
-32.9109391244,-1097.790763115195,0.0,0.0,0.04984076739306217,0.00029920019595737685,0.009528887611141566
-32.8542937902,-1095.901278150233,0.0,0.0,0.048301202197943746,0.00029280017993746414,0.010558277018366773
-32.7976484561,-1094.0117931886066,0.0,0.0,0.04557876730316535,0.0002790077586453263,0.009946652970205146
-32.741003121999995,-1092.12230822698,0.0,0.0,0.04222738353273077,0.00026103050999880056,0.008505137348873463
-32.6843577879,-1090.2328232653538,0.0,0.0,0.03893256769909753,0.00024302748896000832,0.007336298915167687
-32.6277124537,-1088.343338300392,0.0,0.0,0.03574514852330182,0.00022532348513090025,0.006567802589204555
-32.57106711962,-1086.4538533394325,0.0,0.0,0.03258344527580797,0.0002074127048289743,0.006078286485758012
-32.5144217855,-1084.564368377139,0.0,0.0,0.029342766164758793,0.00018862127020204835,0.005754678458362815
-32.45777645138,-1082.6748834148457,0.0,0.0,0.02596029563953027,0.00016852061234311037,0.005499155673008486
-32.40113111726,-1080.7853984525523,0.0,0.0,0.022795373000565965,0.00014943277679581096,0.005276607582770135
-32.34448578314,-1078.8959134902589,0.0,0.0,0.019907657223338957,0.0001317883220679036,0.005071464900968852
-32.287840449019996,-1077.0064285279652,0.0,0.0,0.017243734523862856,0.00011527836086911843,0.0048842273282882955
-32.2311951149,-1075.1169435656716,0.0,0.0,0.014752411965662265,9.959588815990334e-05,0.004694027110470542
-32.17454978078,-1073.2274586033782,0.0,0.0,0.012460866034708019,8.495536656658805e-05,0.004375781316001336
-32.11790444666,-1071.3379736410848,0.0,0.0,0.010542500582518705,7.258598735556143e-05,0.003845753177055182
-32.061259112529996,-1069.4484886784576,0.0,0.0,0.008942894183500043,6.218072441948953e-05,0.0033093440277985856
-32.00461377841,-1067.5590037161642,0.0,0.0,0.007559494547414017,5.308123159252658e-05,0.00297916219019534
-31.947968444289998,-1065.6695187538708,0.0,0.0,0.006352985348524069,4.505039847130429e-05,0.0027739298861467632
-31.89132311017,-1063.7800337915774,0.0,0.0,0.005303188760580951,3.7978009191728184e-05,0.00256529972895203
-31.83467777605,-1061.890548829284,0.0,0.0,0.004406107597956043,3.186586907493136e-05,0.0023513711314614868
-31.77803244193,-1060.0010638669905,0.0,0.0,0.003652561373538007,2.66774370811005e-05,0.0021545222427955917
-31.72138710781,-1058.111578904697,0.0,0.0,0.003004363924574494,2.216028494536873e-05,0.0019621879580661973
-31.664741773689997,-1056.2220939424033,0.0,0.0,0.0024486739531387296,1.8240219579689505e-05,0.0017504840042022814
-31.60809643956,-1054.3326089797765,0.0,0.0,0.001974742326875926,1.4855426926064968e-05,0.0014874458391565992
-31.55145110544,-1052.443124017483,0.0,0.0,0.0015736961939204124,1.1955540412696414e-05,0.001167696842971172
-31.49480577132,-1050.5536390551895,0.0,0.0,0.001245909563001082,9.558891802901341e-06,0.00090542517203132
-31.438160437199997,-1048.6641540928958,0.0,0.0,0.0009803806496203747,7.596089066390752e-06,0.0008037182164677374
-31.381515103079998,-1046.7746691306024,0.0,0.0,0.0007663226265260439,5.996299623144255e-06,0.0007843352097573446
-31.32486976896,-1044.885184168309,0.0,0.0,0.00059361603274413,4.690890596054195e-06,0.0007457141661309354
-31.26822443484,-1042.9956992060156,0.0,0.0,0.00045439019635710743,3.6262504661417357e-06,0.0006899872244025552
-31.21157910072,-1041.106214243722,0.0,0.0,0.00034376572955811287,2.7705872180694167e-06,0.0006407519892819318
-31.1549337666,-1039.2167292814286,0.0,0.0,0.0002581897969981577,2.101516422351972e-06,0.0005989611833445631
-31.09828843247,-1037.3272443188014,0.0,0.0,0.00019296434626314877,1.5862495770656437e-06,0.0005601770997098426
-31.04164309835,-1035.437759356508,0.0,0.0,0.00014375858228903013,1.193802387716676e-06,0.0005219305060331775
-30.98499776423,-1033.5482743942146,0.0,0.0,0.00010861923493055038,9.129266973575138e-07,0.00048297032651615975
-30.92835243011,-1031.658789431921,0.0,0.0,8.931438332335998e-05,7.655141504492283e-07,0.0004451282561756525
-30.871707095989997,-1029.7693044696275,0.0,0.0,8.603203593894697e-05,7.591866283449641e-07,0.00041029896706255674
