frequency,frequency_cm,2PDOS,2PDOS_1,2PDOS_2,2wDOS,2wDOS_1,2wDOS_2,DOS_convolution,DOS_convolution_1,DOS_convolution_2
-40.58646950247831,-1353.818897688157,7.663692720854615e-05,4.285553899986275e-05,3.37813882086834e-05,0.0020476500503923294,0.0009553660101288372,0.0010922840402634922,6.481692643497203e-05,3.6496857046030876e-05,2.8320069388941153e-05
-40.50338563451008,-1351.0475181637187,7.950620152734323e-05,4.554738320845748e-05,3.395881831888575e-05,0.0021060889652468233,0.0009584260222674129,0.0011476629429794103,6.707808367272281e-05,3.8608175024441745e-05,2.846990864828107e-05
-40.420301766541854,-1348.2761386392801,8.317174819513674e-05,4.9020276578194485e-05,3.4151471616942255e-05,0.00216728670894254,0.0009615010722313095,0.0012057856367112304,6.961308121330393e-05,4.0980269781983114e-05,2.863281143132081e-05
-40.33721789857363,-1345.5047591148418,8.646872841569798e-05,5.208085358825673e-05,3.4387874827441264e-05,0.0022259693190648175,0.0009645912603897676,0.0012613780586750501,7.244208986880377e-05,4.360960564683449e-05,2.8832484221969282e-05
-40.25413403060541,-1342.7333795904035,8.938650450200745e-05,5.472579170739533e-05,3.466071279461211e-05,0.0022822437221820084,0.0009676966879623135,0.001314547034219695,7.552499739116241e-05,4.646113837546433e-05,2.906385901569808e-05
-40.17105016263718,-1339.9620000659652,9.229650304989106e-05,5.737110690315459e-05,3.492539614673646e-05,0.0023400832658702028,0.0009708174570275181,0.0013692658088426848,7.878031157910586e-05,4.9484984053702805e-05,2.9295327525403056e-05
-40.08796629466895,-1337.1906205415266,9.674566443626414e-05,6.15544395044523e-05,3.5191224931811847e-05,0.0024032989498910134,0.0009739536705318571,0.0014293452793591563,8.225710297617511e-05,5.2725694500608926e-05,2.953140847556619e-05
-40.004882426700725,-1334.419241017088,0.00010274000347352271,6.728274612900337e-05,3.5457257344519334e-05,0.002475408920196363,0.0009771054322986847,0.0014983034878976779,8.586727753271523e-05,5.610468852991487e-05,2.976258900280036e-05
-39.921798558732505,-1331.64786149265,0.0001065189101625893,7.077262212093142e-05,3.5746288041657874e-05,0.0025582863570757855,0.0009802728470373126,0.0015780135100384731,8.964425446060432e-05,5.9639644726103e-05,3.0004609734501315e-05
-39.83871469076428,-1328.8764819682115,0.00010786880910295353,7.180479739959108e-05,3.6064011703362453e-05,0.0026476015815846076,0.0009834560203522023,0.0016641455612324053,9.359401982666068e-05,6.332884851342805e-05,3.026517131323264e-05
-39.75563082279605,-1326.1051024437731,0.00011068288451055106,7.431980668664837e-05,3.636307782390269e-05,0.002734343076205783,0.0009866550587522688,0.0017476880174535146,9.763356055895542e-05,6.711713073469748e-05,3.0516429824257943e-05
-39.67254695482782,-1323.3337229193346,0.00011481343987831014,7.818935736531396e-05,3.662408251299619e-05,0.0028149924678128766,0.000989870069660299,0.001825122398152578,0.00010160444517738765,7.086438390488816e-05,3.074006127249949e-05
-39.589463086859595,-1320.5623433948963,0.00012099168839079292,8.411382375373037e-05,3.687786463706254e-05,0.0028916720352890222,0.0009931011614224845,0.0018985708738665378,0.00010557447329713917,7.4616146244287e-05,3.0958327052852164e-05
-39.506379218891375,-1317.790963870458,0.00012541479145321055,8.827539442583995e-05,3.71393970273706e-05,0.00296289477088283,0.0009963484433180752,0.001966546327564755,0.0001094531651623259,7.827333921622724e-05,3.117982594609866e-05
-39.42329535092315,-1315.0195843460197,0.0001263872385471556,8.895712387315689e-05,3.74301146739987e-05,0.0030239327542643654,0.0009996120255691475,0.002024320728695218,0.0001131530169835804,8.173194016402192e-05,3.142107681955848e-05
-39.34021148295492,-1312.248204821581,0.00012709025008433852,8.928397095773367e-05,3.780627912660485e-05,0.0030719668155377764,0.0010028920193504956,0.0020690747961872808,0.00011668494104816882,8.496241178279764e-05,3.1722529265371166e-05
-39.25712761498669,-1309.4768252971426,0.0001329004457292825,9.465787284391895e-05,3.8242572885363555e-05,0.003104944826120686,0.0010061885367996465,0.002098756289321039,0.0001198670083742,8.77971386376549e-05,3.206986973654509e-05
-39.174043747018466,-1306.7054457727043,0.00014217772417702,0.00010349425225043363,3.868347192658639e-05,0.0031217993418017004,0.0010095016910269955,0.002112297650774705,0.00012254740007416827,9.01268338427224e-05,3.242056623144585e-05
-39.090959879050246,-1303.934066248266,0.00014979068955538397,0.00011069085764602198,3.9099831909362e-05,0.0031250005986525058,0.0010128315961260722,0.0021121690025264336,0.00012463710729768444,9.188667048467529e-05,3.2750436813009154e-05
-39.00787601108202,-1301.1626867238276,0.0001505465779415589,0.00011104703260669367,3.949954533486522e-05,0.0031172034568953694,0.0010161783671839306,0.0021010250897114387,0.00012615113716353348,9.307699047443053e-05,3.307414668910295e-05
-38.92479214311379,-1298.391307199389,0.00014781843657410974,0.00010786054147154935,3.9957895102560374e-05,0.0030995212386265543,0.0010195421202916705,0.0020799791183348836,0.00012728267775718435,9.384174042286156e-05,3.3440937334322794e-05
-38.841708275145564,-1295.6199276749508,0.00014611629118090237,0.00010574965017999186,4.0366641000910526e-05,0.0030734388332793582,0.0010229229725550915,0.0020505158607242667,0.00012809237695913232,9.430908614930082e-05,3.378329080983148e-05
-38.75862440717734,-1292.8485481505122,0.00014761729526125856,0.00010683726467048482,4.078003059077374e-05,0.00304012491040665,0.0010263210421054758,0.0020138038683011742,0.00012885979279480912,9.471636897270656e-05,3.414342382210255e-05
-38.675540539209116,-1290.077168626074,0.00014775114104603483,0.0001064925191234743,4.1258621922560506e-05,0.003000271160155445,0.0010297364481105138,0.001970534712044931,0.00012978781267118563,9.523398301075728e-05,3.4553829660428364e-05
-38.59245667124089,-1287.3057891016356,0.0001470067513176062,0.00010520991728802612,4.179683402958006e-05,0.0029541250945301556,0.0010331693107853606,0.0019209557837447952,0.00013117220222812583,9.615692288130807e-05,3.5015279346817775e-05
-38.50937280327266,-1284.534409577197,0.0001486198504174442,0.0001061617165158669,4.2458133901577305e-05,0.002900466318012924,0.001036619751403834,0.00186384656660909,0.00013352290173319925,9.795617856003397e-05,3.556672317316529e-05
-38.426288935304434,-1281.7630300527587,0.00015308664110251757,0.00011001800766625412,4.306863343626346e-05,0.002840288594641093,0.0010400878923097537,0.0018002007023313392,0.00013668933924642317,0.00010061586090325003,3.607347834317314e-05
-38.343205067336214,-1278.9916505283204,0.00015875613124572102,0.0001150098719487271,4.374625929699391e-05,0.002775972337561252,0.0010435738569284255,0.0017323984806328265,0.00014093390507658615,0.00010431357857032388,3.6620326506262265e-05
-38.26012119936799,-1276.220271003882,0.00016467404099147526,0.00012016663505826796,4.4507405933207295e-05,0.0027082695066958456,0.0010470777697782685,0.001661191736917577,0.00014647783663218551,0.00010924932276946403,3.7228513862721475e-05
-38.17703733139976,-1273.4488914794435,0.00017251990043557356,0.00012717443630922752,4.534546412634605e-05,0.0026394096452405187,0.0010505997564825898,0.0015888098887579289,0.00015342549399036449,0.00011552308233628585,3.7902411654078633e-05
-38.09395346343153,-1270.677511955005,0.00018316194499762973,0.00013692999675569547,4.623194824193426e-05,0.0025739398743327125,0.0010541399437815132,0.0015197999305511993,0.00016174125744501018,0.00012311142680652225,3.8629830638487936e-05
-38.010869595463305,-1267.9061324305667,0.00019699528044347253,0.00014980779370465618,4.718748673881636e-05,0.0025157509122509846,0.0010576984595440533,0.0014580524527069314,0.0001712409550454007,0.000131809630747667,3.943132429773371e-05
-37.927785727495085,-1265.1347529061284,0.00020981297718063467,0.00016167786107756593,4.813511610306874e-05,0.0024662843137891336,0.001061275432780349,0.0014050088810087847,0.0001816337331869547,0.00014140339374309752,4.0230339443857184e-05
-37.84470185952686,-1262.36337338169,0.00021893722379490984,0.0001699275432346701,4.900968056023974e-05,0.002425988227079567,0.0010648709936540528,0.0013611172334255142,0.00019228894843617477,0.00015131389884655522,4.097504958961956e-05
-37.76161799155863,-1259.5919938572515,0.0002305613280786713,0.00018070543247215487,4.985589560651643e-05,0.002395878336697341,0.0010684852734948757,0.0013273930632024655,0.0002027797686378259,0.00016109997587430085,4.167979276352504e-05
-37.6785341235904,-1256.8206143328132,0.00024790933269216845,0.00019721693098395662,5.06924017082118e-05,0.0023773740441044157,0.0010721184048112955,0.0013052556392931201,0.0002131019830484938,0.00017074041945831136,4.2361563590182454e-05
-37.59545025562218,-1254.0492348083749,0.00027438727223550195,0.00022285226219637296,5.1535010039128986e-05,0.0023719950637066775,0.0010757705213034307,0.0012962245424032468,0.0002234912145335524,0.00018043233655362049,4.30588779799319e-05
-37.512366387653955,-1251.2778552839366,0.00030981018527145073,0.00025747317283290546,5.2337012438545254e-05,0.0023812049063590924,0.0010794417578760766,0.0013017631484830159,0.0002336742792459475,0.00018994272416178644,4.373155508416108e-05
-37.42928251968573,-1248.506475759498,0.0003483461159403027,0.00029518696743447006,5.3159148505832635e-05,0.002405058247079173,0.001083132250651911,0.0013219259964272622,0.00024358285470419755,0.00019916377192833002,4.441908277586752e-05
-37.3461986517175,-1245.7350962350595,0.0003837247279798327,0.0003296880162087866,5.4036711771046097e-05,0.002441050328039846,0.0010868421369848724,0.0013542081910549735,0.0002536869625936652,0.00020854846305347265,4.513849954019251e-05
-37.26311478374927,-1242.9637167106212,0.00040656594864640466,0.00035167453435990925,5.489141428649542e-05,0.0024850340563315853,0.0010905715554737098,0.0013944625008578755,0.00026376961311358645,0.00021792037940871162,4.584923370487486e-05
-37.180030915781046,-1240.1923371861826,0.0004101861728661847,0.0003544567636910996,5.5729409175085085e-05,0.00253435619745787,0.0010943206459757097,0.0014400355514821606,0.00027362741846221543,0.00022706681483505834,4.656060362715706e-05
-37.096947047812826,-1237.4209576617445,0.0004043656300292855,0.0003478570038404522,5.650862618883328e-05,0.002590988172593434,0.001098089549620602,0.001492898622972832,0.00028390614510283204,0.0002366793394538568,4.7226805648975265e-05
-37.0138631798446,-1234.649578137306,0.0003997962240186887,0.00034249313578865216,5.730308823003651e-05,0.002660187564093932,0.0011018784088246462,0.001558309155269286,0.00029515171542082437,0.00024725458165762265,4.789713376320169e-05
-36.93077931187637,-1231.8781986128677,0.0004000255575075844,0.00034197789837444415,5.804765913314026e-05,0.002747010066164374,0.0011056873673049028,0.0016413226988594713,0.0003063994363988412,0.00025787704229154315,4.852239410729805e-05
-36.847695443908144,-1229.1068190884291,0.0004095536832152131,0.00035077979204073054,5.8773891174482565e-05,0.002854625022049773,0.001109516570093691,0.001745108451956082,0.00031756943309247705,0.00026843610594448034,4.913332714799669e-05
-36.764611575939924,-1226.3354395639908,0.000430325499820062,0.00037075116388821463,5.9574335931847344e-05,0.0029839419549022527,0.001113366163553237,0.0018705757913490156,0.00032902068075634297,0.000279210159702017,4.981052105432597e-05
-36.681527707971696,-1223.5640600395525,0.0004560069515554705,0.00039569345412870114,6.0313497426769334e-05,0.0031326392507931376,0.0011172362953905152,0.0020154029554026224,0.00034088214405173975,0.0002904496942949666,5.043244975677317e-05
-36.59844384000347,-1220.792680515114,0.0004837099676492257,0.00042272863433337753,6.098133331584818e-05,0.003289936985616187,0.0011211271146722825,0.0021688098709439045,0.0003528054814118134,0.0003018268045086764,5.0978676903136975e-05
-36.51535997203524,-1218.0213009906756,0.000512823068377752,0.0004511738743646879,6.164919401306402e-05,0.0034346226809307454,0.001125038771840314,0.0023095839090904314,0.0003645363110380757,0.0003130254318799065,5.151087915816921e-05
-36.432276104067014,-1215.249921466237,0.0005410294242911885,0.0004787081409332095,6.232128335797906e-05,0.0035485519092889176,0.0011289714187268395,0.002419580490562078,0.0003757315207044135,0.0003236779588743206,5.205356183009292e-05
-36.349192236098794,-1212.478541941799,0.0005591275158544865,0.0004960878345915498,6.303968126293661e-05,0.003629782550562964,0.0011329252085701842,0.0024968573419927795,0.00038634817473848584,0.0003337067961026584,5.264137863582742e-05
-36.26610836813057,-1209.7071624173605,0.0005567171070286539,0.0004929340506717398,6.378305635691413e-05,0.003684918220174444,0.001136900296030619,0.002548017924143825,0.00039562843742876896,0.00034238256609411653,5.32458713346524e-05
-36.18302450016234,-1206.935782892922,0.0005316412585936613,0.0004672024054508082,6.443885314285307e-05,0.0037197770205856205,0.0011408968372064168,0.0025788801833792037,0.00040245650922226064,0.00034866559401153084,5.379091521072982e-05
-36.09994063219411,-1204.1644033684836,0.000503431925548446,0.00043835825395106864,6.50736715973773e-05,0.0037421141608701396,0.0011449149896501304,0.002597199171220009,0.00040687904145883394,0.0003525644396934151,5.4314601765418835e-05
-36.01685676422589,-1201.3930238440453,0.00047970365742643377,0.00041399286587194095,6.571079155449282e-05,0.0037618678022790673,0.0011489549123850822,0.002612912889893985,0.0004088682464177963,0.000354018919099812,5.484932731798434e-05
-35.933772896257665,-1198.621644319607,0.00046422169411311433,0.0003978836389466701,6.633805516644421e-05,0.0037860981510973433,0.0011530167659220777,0.0026330813851752656,0.00040812751112647344,0.0003527433108491994,5.538420027727407e-05
-35.85068902828944,-1195.8502647951684,0.0004577644150764487,0.00039081903209870405,6.694538297774463e-05,0.003816478145551461,0.001157100712276342,0.002659377433275119,0.0004044781887656075,0.0003485734787945681,5.5904709971039396e-05
-35.76760516032121,-1193.07888527073,0.00046124710798817203,0.00039373607202094194,6.751103596723006e-05,0.003852309599523339,0.0011612069149846845,0.0026911026845386544,0.0003985296649966335,0.0003421283446224159,5.64013203742176e-05
-35.68452129235298,-1190.3075057462916,0.00046489265641323963,0.00039682559321840686,6.806706319483279e-05,0.0038958795025045494,0.0011653355391228965,0.002730543963381653,0.0003912758073631662,0.0003343717023031011,5.6904105060065095e-05
-35.601437424384756,-1187.536126221853,0.00045917864227908314,0.00039057462669071146,6.86040155883717e-05,0.003951665551797017,0.0011694867513233804,0.0027821788004736368,0.00038351459750146454,0.00032612405209341054,5.7390545408054e-05
-35.518353556416535,-1184.764746697415,0.00044166985779491794,0.0003725725978606001,6.909725993431784e-05,0.004019564811502018,0.0011736607197930212,0.002845904091708997,0.00037538356434181435,0.00031755606141115153,5.78275029306628e-05
-35.43526968844831,-1181.9933671729764,0.00042027955319617677,0.00035070174476958647,6.957780842659027e-05,0.004093577959646649,0.0011778576143312992,0.0029157203453153493,0.00036773832950237064,0.0003094910774764063,5.824725202596433e-05
-35.35218582048008,-1179.221987648538,0.000402216928791599,0.0003321829118940283,7.00340168975707e-05,0.004163011899246271,0.0011820776063486463,0.0029809342928976247,0.00036110901458716234,0.0003024608390253596,5.8648175561802724e-05
-35.26910195251185,-1176.4506081240995,0.00039346301427547125,0.0003229758925136511,7.04871217618201e-05,0.004217180341927773,0.0011863208688850562,0.0030308594730427164,0.0003558190798838572,0.0002967759219517926,5.904315793206454e-05
-35.18601808454363,-1173.6792285996614,0.00039302493888164464,0.0003220796240245901,7.094531485705454e-05,0.004260223524285252,0.0011905875766289472,0.003069635947656305,0.00035286038868449006,0.00029342790897292825,5.943247971156184e-05
-35.102934216575406,-1170.9078490752229,0.000398420884683351,0.00032702109582789237,7.139978885545862e-05,0.00431663494630179,0.0011948779059362824,0.003121757040365508,0.00035351950642117735,0.0002937085578324365,5.981094858874085e-05
-35.01985034860718,-1168.1364695507843,0.000412204121838349,0.000340346572594888,7.185754924346095e-05,0.0044148111784837974,0.0011991920348499519,0.0032156191436338456,0.00035755683625114177,0.0002973682188088698,6.018861744227195e-05
-34.93676648063895,-1165.365090026346,0.0004284108550322365,0.0003561000645178442,7.231079051439233e-05,0.004561649195838595,0.0012035301431194219,0.0033581190527191738,0.00036310178100727123,0.00030253715199178897,6.0564629015482236e-05
-34.853682612670724,-1162.5937105019075,0.0004440097062441671,0.0003712333352434384,7.277637100072868e-05,0.004733119693536006,0.0012078924122206553,0.0035252272813153505,0.00037064831727369067,0.00030969505787990933,6.095325939378133e-05
-34.770598744702504,-1159.8223309774694,0.0004635002606171277,0.000390270066546203,7.323019407092466e-05,0.0048938173798719255,0.0012122790253763036,0.0036815383544956224,0.0003807244733180621,0.00031938966342582074,6.133480989224133e-05
-34.68751487673428,-1157.0509514530308,0.0004757883046461323,0.0004020816619793963,7.3706642666736e-05,0.005026514441168865,0.0012166901675761841,0.003809824273592681,0.00039187348056339837,0.000330142690368271,6.173079019512737e-05
-34.60443100876605,-1154.2795719285925,0.0004833183308007019,0.00040909076314001426,7.422756766068763e-05,0.005140282613517756,0.0012211260255980318,0.003919156587919724,0.0004025040376259481,0.00034034158059795266,6.216245702799541e-05
-34.52134714079782,-1151.508192404154,0.00048489372532137964,0.0004101348054805299,7.475891984084972e-05,0.005252558045367877,0.0012255867880285494,0.004026971257339328,0.00041179089120275535,0.0003491787335283137,6.261215767444165e-05
-34.4382632728296,-1148.736812879716,0.0004924210060005783,0.00041715803880148394,7.526296719909445e-05,0.005368248607946791,0.0012300726452847415,0.004138175962662049,0.0004187914644622095,0.00035575021020866417,6.304125425354531e-05
-34.355179404861374,-1145.9654333552774,0.0005125789121778487,0.00043678961978921185,7.578929238863688e-05,0.005473931732248801,0.0012345837896355536,0.004239347942613247,0.0004241054111876248,0.0003606211386550315,6.348427253259327e-05
-34.27209553689315,-1143.1940538308388,0.0005391234265740591,0.00046278216897425686,7.634125759980234e-05,0.005548870821246306,0.0012391204152238065,0.0043097504060225,0.00042908491773651324,0.00036513337234464087,6.395154539187234e-05
-34.18901166892492,-1140.4226743064005,0.0005539942426994945,0.00047707131451441,7.692292818508456e-05,0.005591473740514859,0.001243682718088444,0.004347791022426415,0.00043429842390803916,0.00036984891213626576,6.444951177177338e-05
-34.10592780095669,-1137.651294781962,0.0005513225860600424,0.00047377393786615933,7.754864819388313e-05,0.005631380656569081,0.001248270896187089,0.004383109760381992,0.00043928653716155514,0.00037431006921145773,6.49764679500974e-05
-34.022843932988465,-1134.8799152575236,0.0005364442722614092,0.00045821997575084975,7.822429651055952e-05,0.005706253409258028,0.0012528851494189174,0.004453368259839111,0.0004437490278180091,0.00037820137149273734,6.554765632527175e-05
-33.939760065020245,-1132.1085357330853,0.0005200687420308348,0.0004411320320015778,7.893671002925695e-05,0.005834971826483462,0.0012575256796478551,0.004577446146835607,0.0004482343869754566,0.0003820811728107311,6.615321416472548e-05
-33.85667619705202,-1129.337156208647,0.0005097179135918137,0.0004299931431993648,7.972477039244885e-05,0.006015341568431167,0.0012621926907261049,0.004753148877705063,0.0004533030222060093,0.0003864896294443022,6.68133927617071e-05
-33.77359232908379,-1126.5657766842085,0.0005120312365797171,0.0004314850457301849,8.054619084953222e-05,0.006234535737193443,0.0012668863885179995,0.004967649348675444,0.00045869465267270966,0.00039120172916395717,6.749292350875246e-05
-33.69050846111556,-1123.79439715977,0.0005235919972872335,0.0004422397827289761,8.13522145582574e-05,0.00646626322050951,0.0012716069809242023,0.005194656239585307,0.0004633788287918072,0.00039521827834175565,6.81605504500515e-05
-33.60742459314734,-1121.0230176353318,0.0005347860280681396,0.0004526714553550351,8.21145727131045e-05,0.006673655777864059,0.001276354677906243,0.0053973010999578165,0.00046697154598931956,0.00039817437238962933,6.879717359969022e-05
-33.524340725179115,-1118.2516381108933,0.0005397018598152406,0.0004568048535972649,8.289700621797564e-05,0.00684123721788134,0.0012811296915114108,0.0055601075263699284,0.0004687205818433091,0.0003992720109733215,6.944857086998764e-05
-33.44125685721089,-1115.480258586455,0.0005442378117611546,0.0004605590664736306,8.367874528752403e-05,0.006988499876046843,0.0012859322358979974,0.005702567640148846,0.0004688171307948956,0.0003987048538436745,7.011227695122108e-05
-33.35817298924266,-1112.7088790620164,0.0005446553641848259,0.0004602291113267803,8.442625285804556e-05,0.0071449954949263355,0.0012907625273609036,0.005854232967565431,0.0004688413208203819,0.0003980893205216035,7.075200029877837e-05
-33.27508912127443,-1109.937499537578,0.0005434600712939715,0.00045829823557814336,8.516183571582818e-05,0.00733313207268178,0.0012956207843576146,0.0060375112883241655,0.0004697743182175217,0.00039839331843687873,7.138099978064293e-05
-33.192005253306206,-1107.1661200131396,0.0005407228350757846,0.0004548472958816162,8.587553919416833e-05,0.007560515032325285,0.0013005072275345446,0.006260007804790741,0.0004694907341373038,0.00039750877702916175,7.198195710814208e-05
-33.108921385337986,-1104.3947404887012,0.0005340103938143982,0.00044741887711786905,8.659151669652916e-05,0.007811939217598191,0.0013054220797537658,0.006506517137844425,0.00046638855065549454,0.0003938171451079428,7.257140554755177e-05
-33.02583751736976,-1101.623360964263,0.0005190017540415761,0.0004317362495777137,8.726550446386239e-05,0.008043026905165732,0.0013103655661201204,0.006732661339045611,0.0004616822412989708,0.00038855438774960087,7.312785354936994e-05
-32.94275364940153,-1098.8519814398244,0.0005070375557741177,0.0004191760280953206,8.786152767879712e-05,0.008191219357691867,0.0013153379140087246,0.006875881443683143,0.00045631633074641193,0.00038267994938719286,7.363638135921905e-05
-32.85966978143331,-1096.0806019153863,0.0004938017021803734,0.000405376049253149,8.842565292722443e-05,0.008207610169729974,0.0013203393530928733,0.006887270816637101,0.00044829545987454754,0.0003741705369301138,7.41249229444337e-05
-32.776585913465084,-1093.3092223909478,0.00048449058287213876,0.00039551066841642595,8.89799144557128e-05,0.008080822661169312,0.001325370115372351,0.00675545254579696,0.00043532181301980145,0.0003607142237250685,7.460758929473291e-05
-32.69350204549686,-1090.5378428665094,0.00047254080819170586,0.0003830314670983248,8.950934109338104e-05,0.007839885423957572,0.0013304304352021517,0.00650945498875542,0.00041853318258083425,0.00034347207004306113,7.506111253777315e-05
-32.61041817752863,-1087.766463342071,0.00046117523729479945,0.00037114917608575013,9.00260612090493e-05,0.007537160206979056,0.0013355205493216218,0.006201639657657434,0.00040025164931904787,0.0003247524423842851,7.549920693476276e-05
-32.5273343095604,-1084.9950838176323,0.00044381304766260936,0.0003532736095578557,9.053943810475364e-05,0.00722273408303347,0.0013406406968840276,0.005882093386149442,0.0003810486004880867,0.00030511571305630726,7.593288743177947e-05
-32.444250441592175,-1082.223704293194,0.00041957441560162097,0.00032852151858280064,9.105289701882033e-05,0.006927124952817997,0.0013457911194865578,0.005581333833331439,0.0003605376231376049,0.0002841716323887549,7.636599074884999e-05
-32.361166573623954,-1079.4523247687557,0.00039744780069115253,0.0003058798018311802,9.156799885997237e-05,0.006655467429157697,0.0013509720612007654,0.005304495367956932,0.00034005848472343084,0.00026325831221116897,7.680017251226185e-05
-32.27808270565573,-1076.6809452443174,0.00038427097463153014,0.00029218536461347356,9.208561001805655e-05,0.0063923967679474876,0.0013561837686034608,0.005036212999344027,0.00032109532201194963,0.00024385901196773954,7.723631004421009e-05
