frequency,parallel,perpendicular
-516.953992,11993.57407,5044.06679
-516.694048,11398.4679,4959.060955
-516.4341039999999,11398.4679,4959.060955
-516.1741599999999,10951.23002,4796.985404
-515.9142159999999,10951.23002,4796.985404
-515.654272,10601.464020000001,4648.643073000001
-515.3943279999999,10601.464020000001,4648.643073000001
-515.134384,10238.091029999998,4520.565132000001
-514.8744399999999,10238.091029999998,4520.565132000001
-514.6144959999999,9970.45499,4355.825995
-514.354552,9970.45499,4355.825995
-514.0946079999999,9970.45499,4355.825995
-513.834664,9811.084049999998,4249.352105999999
-513.57472,9811.084049999998,4249.352105999999
-513.3147759999999,9590.38102,4089.6780879999997
-513.0548319999999,9590.38102,4089.6780879999997
-512.7948879999999,9305.94494,3921.7340940000004
-512.534944,9305.94494,3921.7340940000004
-512.2749999999999,8956.84602,3798.8588839999998
-512.015056,8956.84602,3798.8588839999998
-511.75511199999994,8688.53796,3721.852804
-511.4951679999999,8688.53796,3721.852804
-511.23522399999996,8415.30098,3705.506786
-510.97527999999994,8415.30098,3705.506786
-510.7153359999999,8199.66297,3656.7684109999996
-510.45539199999996,8199.66297,3656.7684109999996
-510.19544799999994,8030.0279900000005,3695.7588300000007
-509.9355039999999,8030.0279900000005,3695.7588300000007
-509.67555999999996,7869.32796,3626.2166859999998
-509.41561599999994,7869.32796,3626.2166859999998
-509.1556719999999,7803.288,3615.609422
-508.89572799999996,7803.288,3615.609422
-508.63578399999994,7614.45,3568.465495
-508.3758399999999,7614.45,3568.465495
-508.11589599999996,7614.45,3568.465495
-507.85595199999995,7490.011979999999,3462.7909500000005
-507.5960079999999,7490.011979999999,3462.7909500000005
-507.33606399999996,7347.711020000001,3410.04947
-507.07611999999995,7347.711020000001,3410.04947
-506.8161759999999,7114.33995,3270.505289
-506.55623199999997,7114.33995,3270.505289
-506.29628799999995,6963.50402,3177.3670079999997
-506.03634399999993,6963.50402,3177.3670079999997
-505.77639999999997,6798.403000000001,3068.7581189999996
-505.51645599999995,6798.403000000001,3068.7581189999996
-505.25651199999993,6622.766980000001,3065.615605
-504.99656799999997,6622.766980000001,3065.615605
-504.73662399999995,6517.127740999999,2989.5404009999997
-504.47667999999993,6517.127740999999,2989.5404009999997
-504.21673599999997,6402.424236,2994.5331
-503.95679199999995,6402.424236,2994.5331
-503.69684799999993,6262.383268999999,2952.8558
-503.43690399999997,6262.383268999999,2952.8558
-503.17695999999995,6172.750822999999,2929.982302
-502.91701599999993,6172.750822999999,2929.982302
-502.65707199999997,6116.847417000001,2923.373092
-502.39712799999995,6116.847417000001,2923.373092
-502.13718399999993,6024.008878000001,2849.1646130000004
-501.8772399999999,6024.008878000001,2849.1646130000004
-501.61729599999995,6024.008878000001,2849.1646130000004
-501.35735199999993,5943.171902000001,2818.4213039999995
-501.0974079999999,5943.171902000001,2818.4213039999995
-500.83746399999995,5818.333366,2770.4795030000005
-500.57751999999994,5818.333366,2770.4795030000005
-500.3175759999999,5712.296314,2698.805306
-500.05763199999996,5712.296314,2698.805306
-499.79768799999994,5554.393532,2675.7981069999996
-499.5377439999999,5554.393532,2675.7981069999996
-499.27779999999996,5437.693843,2637.454905
-499.01785599999994,5437.693843,2637.454905
-498.7579119999999,5345.3896110000005,2632.7136060000007
-498.49796799999996,5345.3896110000005,2632.7136060000007
-498.23802399999994,5248.949757,2619.8368920000003
-497.9780799999999,5248.949757,2619.8368920000003
-497.71813599999996,5168.779886000001,2603.229005
-497.45819199999994,5168.779886000001,2603.229005
-497.1982479999999,5125.276287,2523.0198949999995
-496.93830399999996,5125.276287,2523.0198949999995
-496.67835999999994,5100.039788999999,2486.9457959999995
-496.4184159999999,5100.039788999999,2486.9457959999995
-496.15847199999996,5078.404091000001,2493.937501
-495.89852799999994,5078.404091000001,2493.937501
-495.6385839999999,5078.404091000001,2493.937501
-495.37863999999996,5026.232618,2447.5952960000004
-495.11869599999994,5026.232618,2447.5952960000004
-494.8587519999999,5032.198287,2370.453201
-494.59880799999996,5032.198287,2370.453201
-494.33886399999994,4932.027033999999,2374.644794
-494.0789199999999,4932.027033999999,2374.644794
-493.81897599999996,4832.523595000001,2338.970186
-493.55903199999995,4832.523595000001,2338.970186
-493.2990879999999,4767.0196670000005,2295.96161
-493.03914399999996,4767.0196670000005,2295.96161
-492.77919999999995,4615.918262000001,2298.5525900000002
-492.5192559999999,4615.918262000001,2298.5525900000002
-492.25931199999997,4526.143917,2281.411589
-491.99936799999995,4526.143917,2281.411589
-491.73942399999993,4506.241911,2300.6689089999995
-491.47947999999997,4506.241911,2300.6689089999995
-491.21953599999995,4494.2064199999995,2312.7274
-490.95959199999993,4494.2064199999995,2312.7274
-490.69964799999997,4444.5691209999995,2287.185585
-490.43970399999995,4444.5691209999995,2287.185585
-490.17975999999993,4453.4645279999995,2248.3104990000006
-489.91981599999997,4453.4645279999995,2248.3104990000006
-489.65987199999995,4450.495602,2175.569014
-489.39992799999993,4450.495602,2175.569014
-489.13998399999997,4450.495602,2175.569014
-488.88003999999995,4366.725599,2156.4268100000004
-488.62009599999993,4366.725599,2156.4268100000004
-488.36015199999997,4325.622274,2081.285101
-488.10020799999995,4325.622274,2081.285101
-487.84026399999993,4277.583294,2034.8095020000003
-487.5803199999999,4277.583294,2034.8095020000003
-487.3203759999999,4231.147823,2032.4679950000002
-487.060432,4231.147823,2032.4679950000002
-486.800488,4149.645086999999,1992.792988
-486.54054399999995,4149.645086999999,1992.792988
-486.28059999999994,4140.275894,2033.784098
-486.0206559999999,4140.275894,2033.784098
-485.7607119999999,4093.7053060000003,2002.5090920000002
-485.500768,4093.7053060000003,2002.5090920000002
-485.240824,4096.3358690000005,2012.1677020000002
-484.98087999999996,4096.3358690000005,2012.1677020000002
-484.72093599999994,4034.40733,2008.7967959999999
-484.4609919999999,4034.40733,2008.7967959999999
-484.2010479999999,4047.434582,2025.9138049999997
-483.941104,4047.434582,2025.9138049999997
-483.68116,4068.7245099999996,2035.3420970000002
-483.42121599999996,4068.7245099999996,2035.3420970000002
-483.16127199999994,3986.8103340000007,1962.175493
-482.9013279999999,3986.8103340000007,1962.175493
-482.6413839999999,3986.8103340000007,1962.175493
-482.38144,4024.643402,1984.6147869999998
-482.121496,4024.643402,1984.6147869999998
-481.86155199999996,3992.644705,1942.8308060000002
-481.60160799999994,3992.644705,1942.8308060000002
-481.3416639999999,4022.1285740000003,1925.736197
-481.0817199999999,4022.1285740000003,1925.736197
-480.8217759999999,3963.4764959999993,1929.2785969999998
-480.561832,3963.4764959999993,1929.2785969999998
-480.30188799999996,3946.2540089999998,1929.631098
-480.04194399999994,3946.2540089999998,1929.631098
-479.7819999999999,3950.4829049999994,1931.3315949999999
-479.5220559999999,3950.4829049999994,1931.3315949999999
-479.2621119999999,3940.291785,1921.7298039999998
-479.002168,3940.291785,1921.7298039999998
-478.74222399999996,3926.5506890000006,1895.668697
-478.48227999999995,3926.5506890000006,1895.668697
-478.2223359999999,3909.220504,1894.6025079999997
-477.9623919999999,3909.220504,1894.6025079999997
-477.7024479999999,3878.1644340000003,1882.4072939999999
-477.442504,3878.1644340000003,1882.4072939999999
-477.18255999999997,3875.357144,1873.3951099999997
-476.92261599999995,3875.357144,1873.3951099999997
-476.66267199999993,3846.8375870000004,1829.4944979999996
-476.4027279999999,3846.8375870000004,1829.4944979999996
-476.1427839999999,3772.409603,1829.1474109999997
-475.88284,3772.409603,1829.1474109999997
-475.62289599999997,3772.409603,1829.1474109999997
-475.36295199999995,3742.683997,1780.336291
-475.10300799999993,3742.683997,1780.336291
-474.8430639999999,3667.653206,1817.6877069999998
-474.5831199999999,3667.653206,1817.6877069999998
-474.323176,3579.0527069999994,1806.2228989999999
-474.06323199999997,3579.0527069999994,1806.2228989999999
-473.80328799999995,3540.252785,1774.0488120000002
-473.54334399999993,3540.252785,1774.0488120000002
-473.2833999999999,3495.273594,1776.1903880000002
-473.0234559999999,3495.273594,1776.1903880000002
-472.763512,3518.942015,1754.704497
-472.503568,3518.942015,1754.704497
-472.24362399999995,3484.625986,1759.648908
-471.98367999999994,3484.625986,1759.648908
-471.7237359999999,3517.1401109999997,1769.455505
-471.4637919999999,3517.1401109999997,1769.455505
-471.203848,3507.3318229999995,1714.4556040000002
-470.943904,3507.3318229999995,1714.4556040000002
-470.68395999999996,3465.5657689999994,1682.9079040000001
-470.42401599999994,3465.5657689999994,1682.9079040000001
-470.1640719999999,3449.0418999999997,1657.9375830000001
-469.9041279999999,3449.0418999999997,1657.9375830000001
-469.644184,3415.327187000001,1670.2589059999998
-469.38424,3415.327187000001,1670.2589059999998
-469.12429599999996,3415.327187000001,1670.2589059999998
-468.86435199999994,3373.5134729999995,1666.490419
-468.6044079999999,3373.5134729999995,1666.490419
-468.3444639999999,3348.1860700000007,1651.6167039999998
-468.08452,3348.1860700000007,1651.6167039999998
-467.824576,3307.4967909999996,1651.540704
-467.56463199999996,3307.4967909999996,1651.540704
-467.30468799999994,3277.522082,1635.6689979999999
-467.0447439999999,3277.522082,1635.6689979999999
-466.7847999999999,3237.32033,1650.014495
-466.5248559999999,3237.32033,1650.014495
-466.264912,3249.12531,1678.3711949999997
-466.00496799999996,3249.12531,1678.3711949999997
-465.74502399999994,3210.994495,1655.870502
-465.4850799999999,3210.994495,1655.870502
-465.2251359999999,3201.40977,1661.183504
-464.9651919999999,3201.40977,1661.183504
-464.705248,3228.976085,1649.048601
-464.44530399999996,3228.976085,1649.048601
-464.18535999999995,3208.331985,1662.8132920000003
-463.9254159999999,3208.331985,1662.8132920000003
-463.6654719999999,3220.398901,1619.0819020000004
-463.4055279999999,3220.398901,1619.0819020000004
-463.145584,3170.807304,1596.6712040000002
-462.88563999999997,3170.807304,1596.6712040000002
-462.62569599999995,3164.896209,1592.9957859999997
-462.36575199999993,3164.896209,1592.9957859999997
-462.1058079999999,3164.896209,1592.9957859999997
-461.8458639999999,3163.661094,1584.067899
-461.58592,3163.661094,1584.067899
-461.32597599999997,3144.1962729999996,1560.414407
-461.06603199999995,3144.1962729999996,1560.414407
-460.80608799999993,3154.648003,1612.692098
-460.5461439999999,3154.648003,1612.692098
-460.2861999999999,3129.9509929999995,1585.425393
-460.026256,3129.9509929999995,1585.425393
-459.76631199999997,3121.788309,1588.5648980000003
-459.50636799999995,3121.788309,1588.5648980000003
-459.24642399999993,3140.667221999999,1589.2335930000002
-458.9864799999999,3140.667221999999,1589.2335930000002
-458.7265359999999,3132.979888,1597.155502
-458.466592,3132.979888,1597.155502
-458.206648,3138.8948,1598.9731089999998
-457.94670399999995,3138.8948,1598.9731089999998
-457.68675999999994,3110.684599,1599.557504
-457.4268159999999,3110.684599,1599.557504
-457.1668719999999,3108.1130770000004,1597.723894
-456.906928,3108.1130770000004,1597.723894
-456.646984,3095.199307,1581.1036960000001
-456.38703999999996,3095.199307,1581.1036960000001
-456.12709599999994,3061.788798,1580.4221959999995
-455.8671519999999,3061.788798,1580.4221959999995
-455.6072079999999,3050.429013,1559.806098
-455.347264,3050.429013,1559.806098
-455.08732,3050.719799,1570.731212
-454.82737599999996,3050.719799,1570.731212
-454.56743199999994,3050.719799,1570.731212
-454.3074879999999,3015.080199,1561.4504080000002
-454.0475439999999,3015.080199,1561.4504080000002
-453.7876,3004.448386,1561.335902
-453.527656,3004.448386,1561.335902
-453.26771199999996,3046.2895750000002,1566.049987
-453.00776799999994,3046.2895750000002,1566.049987
-452.7478239999999,3077.3850120000006,1578.6107080000002
-452.4878799999999,3077.3850120000006,1578.6107080000002
-452.2279359999999,3109.1702,1565.67469
-451.967992,3109.1702,1565.67469
-451.70804799999996,3108.3666049999993,1562.4015079999997
-451.44810399999994,3108.3666049999993,1562.4015079999997
-451.1881599999999,3129.9594389999993,1560.5867
-450.9282159999999,3129.9594389999993,1560.5867
-450.6682719999999,3122.991609,1554.5924000000002
-450.408328,3122.991609,1554.5924000000002
-450.14838399999996,3090.466807,1570.587507
-449.88843999999995,3090.466807,1570.587507
-449.6284959999999,3079.6598889999996,1554.747508
-449.3685519999999,3079.6598889999996,1554.747508
-449.1086079999999,3068.924882,1587.9833059999996
-448.848664,3068.924882,1587.9833059999996
-448.58871999999997,3044.594505,1576.7437009999999
-448.32877599999995,3044.594505,1576.7437009999999
-448.06883199999993,3039.608005,1604.5331959999999
-447.8088879999999,3039.608005,1604.5331959999999
-447.5489439999999,3039.608005,1604.5331959999999
-447.289,3073.0781939999997,1600.803589
-447.02905599999997,3073.0781939999997,1600.803589
-446.76911199999995,3107.778112000001,1604.449402
-446.50916799999993,3107.778112000001,1604.449402
-446.2492239999999,3116.700008,1625.1013140000005
-445.9892799999999,3116.700008,1625.1013140000005
-445.729336,3158.6906010000002,1618.2855049999998
-445.46939199999997,3158.6906010000002,1618.2855049999998
-445.20944799999995,3164.9230939999998,1598.1948969999999
-444.94950399999993,3164.9230939999998,1598.1948969999999
-444.6895599999999,3158.11651,1581.9665090000003
-444.4296159999999,3158.11651,1581.9665090000003
-444.169672,3182.7202850000003,1557.9742059999999
-443.909728,3182.7202850000003,1557.9742059999999
-443.64978399999995,3170.019398,1572.431395
-443.38983999999994,3170.019398,1572.431395
-443.1298959999999,3206.2278180000003,1583.568294
-442.8699519999999,3206.2278180000003,1583.568294
-442.610008,3209.9988089999997,1601.6322969999997
-442.350064,3209.9988089999997,1601.6322969999997
-442.09011999999996,3236.919995,1632.3681029999998
-441.83017599999994,3236.919995,1632.3681029999998
-441.5702319999999,3232.8338770000005,1631.288395
-441.3102879999999,3232.8338770000005,1631.288395
-441.050344,3254.576493999999,1658.082597
-440.7904,3254.576493999999,1658.082597
-440.53045599999996,3293.244925,1679.5976129999997
-440.27051199999994,3293.244925,1679.5976129999997
-440.0105679999999,3293.244925,1679.5976129999997
-439.7506239999999,3304.710309,1674.287593
-439.49068,3304.710309,1674.287593
-439.230736,3332.379586,1708.9976860000002
-438.97079199999996,3332.379586,1708.9976860000002
-438.71084799999994,3375.7889969999997,1691.6703169999998
-438.4509039999999,3375.7889969999997,1691.6703169999998
-438.1909599999999,3386.622493,1685.6973980000002
-437.9310159999999,3386.622493,1685.6973980000002
-437.671072,3440.256018,1683.5755070000002
-437.41112799999996,3440.256018,1683.5755070000002
-437.15118399999994,3416.5636130000003,1680.6586099999997
-436.8912399999999,3416.5636130000003,1680.6586099999997
-436.6312959999999,3419.2622840000004,1672.454992
-436.3713519999999,3419.2622840000004,1672.454992
-436.111408,3454.8585019999996,1677.8744049999998
-435.85146399999996,3454.8585019999996,1677.8744049999998
-435.59151999999995,3483.326103,1700.3245120000001
-435.3315759999999,3483.326103,1700.3245120000001
-435.0716319999999,3518.6099190000004,1732.873202
-434.8116879999999,3518.6099190000004,1732.873202
-434.551744,3517.263304,1713.7286910000003
-434.29179999999997,3517.263304,1713.7286910000003
-434.03185599999995,3509.1960940000004,1697.019296
-433.77191199999993,3554.896523,1768.5055929999999
-433.5119679999999,3554.896523,1768.5055929999999
-433.2520239999999,3597.132921,1740.658501
-432.99208,3597.132921,1740.658501
-432.73213599999997,3602.965016,1719.211191
-432.47219199999995,3602.965016,1719.211191
-432.21224799999993,3588.6674049999997,1742.6983110000003
-431.9523039999999,3588.6674049999997,1742.6983110000003
-431.6923599999999,3530.2325799999994,1700.184282
-431.432416,3530.2325799999994,1700.184282
-431.17247199999997,3496.6012229999997,1698.070696
-430.91252799999995,3496.6012229999997,1698.070696
-430.65258399999993,3496.6012229999997,1698.070696
-430.3926399999999,3472.036224,1716.090298
-430.1326959999999,3472.036224,1716.090298
-429.872752,3467.3380369999995,1696.510412
-429.612808,3467.3380369999995,1696.510412
-429.35286399999995,3463.5710069999996,1716.7967889999998
-429.09291999999994,3463.5710069999996,1716.7967889999998
-428.8329759999999,3501.6741939999997,1744.4161029999998
-428.5730319999999,3501.6741939999997,1744.4161029999998
-428.313088,3620.439508,1819.236004
-428.053144,3620.439508,1819.236004
-427.79319999999996,3695.0732830000006,1761.389105
-427.53325599999994,3695.0732830000006,1761.389105
-427.2733119999999,3748.2385110000005,1814.6088130000003
-427.0133679999999,3748.2385110000005,1814.6088130000003
-426.753424,3832.7419050000003,1822.8952889999998
-426.49348,3832.7419050000003,1822.8952889999998
-426.23353599999996,3842.176515,1818.781902
-425.97359199999994,3842.176515,1818.781902
-425.7136479999999,3901.077714,1806.0012980000004
-425.4537039999999,3901.077714,1806.0012980000004
-425.1937599999999,3926.2452940000003,1853.2214099999999
-424.933816,3926.2452940000003,1853.2214099999999
-424.67387199999996,4002.211402,1887.507703
-424.41392799999994,4002.211402,1887.507703
-424.1539839999999,4079.911512,1889.660805
-423.8940399999999,4079.911512,1889.660805
-423.6340959999999,4079.911512,1889.660805
-423.374152,4142.548221999999,1949.4139000000005
-423.11420799999996,4142.548221999999,1949.4139000000005
-422.85426399999994,4275.583202000001,2001.9668900000001
-422.5943199999999,4275.583202000001,2001.9668900000001
-422.3343759999999,4333.9476460000005,2049.986706
-422.0744319999999,4333.9476460000005,2049.986706
-421.814488,4408.048784999999,2123.606503
-421.55454399999996,4408.048784999999,2123.606503
-421.29459999999995,4516.816395000001,2098.026195
-421.0346559999999,4516.816395000001,2098.026195
-420.7747119999999,4597.58251,2155.379189
-420.5147679999999,4597.58251,2155.379189
-420.254824,4694.480904000001,2135.265996
-419.99487999999997,4694.480904000001,2135.265996
-419.73493599999995,4725.516570000001,2130.218694
-419.47499199999993,4725.516570000001,2130.218694
-419.2150479999999,4739.622091,2102.6383049999995
-418.9551039999999,4739.622091,2102.6383049999995
-418.69516,4706.389676999999,2115.858694
-418.43521599999997,4706.389676999999,2115.858694
-418.17527199999995,4675.55312,2087.2114020000004
-417.91532799999993,4675.55312,2087.2114020000004
-417.6553839999999,4548.8535280000015,2055.631299
-417.3954399999999,4548.8535280000015,2055.631299
-417.135496,4548.8535280000015,2055.631299
-416.87555199999997,4510.954427000001,2059.784097
-416.61560799999995,4510.954427000001,2059.784097
-416.35566399999993,4500.25761,2080.0707979999997
-416.0957199999999,4500.25761,2080.0707979999997
-415.8357759999999,4491.292597,2067.8235939999995
-415.575832,4491.292597,2067.8235939999995
-415.315888,4492.726701,2062.510406
-415.05594399999995,4492.726701,2062.510406
-414.79599999999994,4499.225819,2077.329803
-414.5360559999999,4499.225819,2077.329803
-414.2761119999999,4496.6591849999995,2095.483
-414.016168,4496.6591849999995,2095.483
-413.756224,4507.026636999999,2057.235993
-413.49627999999996,4507.026636999999,2057.235993
-413.23633599999994,4493.525655999999,2060.722416
-412.9763919999999,4493.525655999999,2060.722416
-412.7164479999999,4506.426603,2039.675409
-412.456504,4506.426603,2039.675409
-412.19656,4483.327684,2055.961907
-411.93661599999996,4483.327684,2055.961907
-411.67667199999994,4544.49372,2053.581585
-411.4167279999999,4544.49372,2053.581585
-411.1567839999999,4607.795684000001,2074.534595
-410.8968399999999,4607.795684000001,2074.534595
-410.636896,4628.432823,2073.7546899999998
-410.37695199999996,4628.432823,2073.7546899999998
-410.11700799999994,4628.432823,2073.7546899999998
-409.8570639999999,4562.399121,2087.107813
-409.5971199999999,4562.399121,2087.107813
-409.3371759999999,4533.298271000001,2064.5941860000003
-409.077232,4533.298271000001,2064.5941860000003
-408.81728799999996,4434.601188999999,2050.2137230000003
-408.55734399999994,4434.601188999999,2050.2137230000003
-408.2973999999999,4320.968407,1971.5670049999999
-408.0374559999999,4320.968407,1971.5670049999999
-407.7775119999999,4203.336814,1943.5865069999998
-407.517568,4203.336814,1943.5865069999998
-407.25762399999996,4063.036452,1857.739389
-406.99767999999995,4063.036452,1857.739389
-406.7377359999999,3987.002826,1843.092594
-406.4777919999999,3987.002826,1843.092594
-406.2178479999999,3876.0348210000006,1845.112425
-405.957904,3876.0348210000006,1845.112425
-405.69795999999997,3799.6061050000003,1842.5993
-405.43801599999995,3799.6061050000003,1842.5993
-405.17807199999993,3785.5719719999997,1874.085203
-404.9181279999999,3785.5719719999997,1874.085203
-404.6581839999999,3765.140178,1879.171412
-404.39824,3765.140178,1879.171412
-404.13829599999997,3751.1088839999993,1855.591504
-403.87835199999995,3751.1088839999993,1855.591504
-403.61840799999993,3744.40728,1876.010902
-403.3584639999999,3744.40728,1876.010902
-403.0985199999999,3755.5737110000005,1823.7641050000002
-402.838576,3755.5737110000005,1823.7641050000002
-402.57863199999997,3755.5737110000005,1823.7641050000002
-402.31868799999995,3701.142507,1798.0506099999998
-402.05874399999993,3701.142507,1798.0506099999998
-401.7987999999999,3632.1783869999995,1741.9372030000002
-401.5388559999999,3632.1783869999995,1741.9372030000002
-401.278912,3595.7463940000007,1713.8235179999997
-401.018968,3595.7463940000007,1713.8235179999997
-400.75902399999995,3527.4463130000004,1683.710113
-400.49907999999994,3527.4463130000004,1683.710113
-400.2391359999999,3567.815001,1698.929301
-399.9791919999999,3567.815001,1698.929301
-399.719248,3474.8463779999993,1693.0828020000001
-399.459304,3474.8463779999993,1693.0828020000001
-399.19935999999996,3439.0791120000004,1705.3691
-398.93941599999994,3439.0791120000004,1705.3691
-398.6794719999999,3436.6502849999997,1725.388892
-398.4195279999999,3436.6502849999997,1725.388892
-398.159584,3324.8831069999997,1741.141797
-397.89964,3324.8831069999997,1741.141797
-397.63969599999996,3280.3169980000002,1723.6949072
-397.37975199999994,3280.3169980000002,1723.6949072
-397.1198079999999,3285.617003,1711.9809979999998
-396.8598639999999,3285.617003,1711.9809979999998
-396.5999199999999,3263.317602,1696.667902
-396.339976,3263.317602,1696.667902
-396.08003199999996,3256.4848060000004,1669.354092
-395.82008799999994,3256.4848060000004,1669.354092
-395.5601439999999,3256.4848060000004,1669.354092
-395.3001999999999,3293.3205020000005,1678.8402979999998
-395.0402559999999,3293.3205020000005,1678.8402979999998
-394.780312,3221.487681,1639.6602
-394.52036799999996,3221.487681,1639.6602
-394.26042399999994,3261.655407,1623.546701
-394.0004799999999,3261.655407,1623.546701
-393.7405359999999,3210.756085,1593.432993
-393.4805919999999,3210.756085,1593.432993
-393.220648,3197.0569109999997,1608.252516
-392.96070399999996,3197.0569109999997,1608.252516
-392.70075999999995,3158.956283,1611.7390060000002
-392.4408159999999,3158.956283,1611.7390060000002
-392.1808719999999,3163.991719,1593.492505
-391.9209279999999,3163.991719,1593.492505
-391.660984,3182.091108,1643.1120919999998
-391.40103999999997,3182.091108,1643.1120919999998
-391.14109599999995,3186.5946039999994,1611.9317859999999
-390.88115199999993,3186.5946039999994,1611.9317859999999
-390.6212079999999,3216.6934940000006,1660.4849909999998
-390.3612639999999,3216.6934940000006,1660.4849909999998
-390.10132,3226.26099,1637.7044110000002
-389.84137599999997,3226.26099,1637.7044110000002
-389.58143199999995,3191.428282,1662.257816
-389.32148799999993,3191.428282,1662.257816
-389.0615439999999,3160.8623979999998,1618.944294
-388.8015999999999,3160.8623979999998,1618.944294
-388.541656,3123.4967030000003,1591.497411
-388.28171199999997,3123.4967030000003,1591.497411
-388.02176799999995,3120.7975050000005,1610.7168009999998
-387.76182399999993,3120.7975050000005,1610.7168009999998
-387.5018799999999,3120.7975050000005,1610.7168009999998
-387.2419359999999,3086.230811,1617.536889
-386.981992,3086.230811,1617.536889
-386.722048,3106.465413,1632.4899980000002
-386.46210399999995,3106.465413,1632.4899980000002
-386.20215999999994,3140.433074,1646.1095890000001
-385.9422159999999,3140.433074,1646.1095890000001
-385.6822719999999,3202.799022,1638.262501
-385.422328,3202.799022,1638.262501
-385.162384,3224.501390000001,1622.415884
-384.90243999999996,3224.501390000001,1622.415884
-384.64249599999994,3255.4024210000007,1656.8357010000002
-384.3825519999999,3255.4024210000007,1656.8357010000002
-384.1226079999999,3311.6361899999997,1658.455191
-383.862664,3311.6361899999997,1658.455191
-383.60272,3257.7377960000003,1610.208202
-383.34277599999996,3257.7377960000003,1610.208202
-383.08283199999994,3212.237611,1636.6280110000005
-382.8228879999999,3212.237611,1636.6280110000005
-382.5629439999999,3242.8715809999994,1617.314494
-382.3029999999999,3242.8715809999994,1617.314494
-382.043056,3159.104793,1653.600702
-381.78311199999996,3159.104793,1653.600702
-381.52316799999994,3218.404808,1647.220594
-381.2632239999999,3218.404808,1647.220594
-381.0032799999999,3230.5078869999998,1682.839999
-380.7433359999999,3230.5078869999998,1682.839999
-380.483392,3243.009622,1738.8602860000003
-380.22344799999996,3243.009622,1738.8602860000003
-379.96350399999994,3243.009622,1738.8602860000003
-379.7035599999999,3304.440507,1739.5462109999999
-379.4436159999999,3304.440507,1739.5462109999999
-379.1836719999999,3336.409803,1731.2992049999998
-378.923728,3336.409803,1731.2992049999998
-378.66378399999996,3295.1777249999996,1738.9192959999998
-378.40383999999995,3295.1777249999996,1738.9192959999998
-378.1438959999999,3347.9430989999996,1703.3387959999995
-377.8839519999999,3347.9430989999996,1703.3387959999995
-377.6240079999999,3321.9127150000004,1641.092007
-377.364064,3321.9127150000004,1641.092007
-377.10411999999997,3323.612799,1700.7119950000001
-376.84417599999995,3323.612799,1700.7119950000001
-376.58423199999993,3301.8457150000004,1643.1317970000002
-376.3242879999999,3301.8457150000004,1643.1317970000002
-376.0643439999999,3353.947308,1674.484589
-375.8044,3353.947308,1674.484589
-375.54445599999997,3303.1144820000004,1664.504214
-375.28451199999995,3303.1144820000004,1664.504214
-375.02456799999993,3295.2173829999997,1679.857605
-374.7646239999999,3295.2173829999997,1679.857605
-374.5046799999999,3281.583516,1714.277303
-374.244736,3281.583516,1714.277303
-373.98479199999997,3254.218289,1695.496887
-373.72484799999995,3254.218289,1695.496887
-373.46490399999993,3319.249709,1708.4499989999997
-373.2049599999999,3319.249709,1708.4499989999997
-372.9450159999999,3319.352696,1698.4696900000001
-372.685072,3319.352696,1698.4696900000001
-372.425128,3346.9199970000004,1714.8894970000001
-372.16518399999995,3346.9199970000004,1714.8894970000001
-371.90523999999994,3346.9199970000004,1714.8894970000001
-371.6452959999999,3374.620486,1741.575813
-371.3853519999999,3374.620486,1741.575813
-371.125408,3333.657205,1693.195559
-370.865464,3333.657205,1693.195559
-370.60551999999996,3412.288484,1716.815511
-370.34557599999994,3412.288484,1716.815511
-370.0856319999999,3413.0575920000006,1685.235222
-369.8256879999999,3413.0575920000006,1685.235222
-369.565744,3296.755410999999,1654.0546989999996
-369.3058,3296.755410999999,1654.0546989999996
-369.04585599999996,3303.7902100000006,1725.807814
-368.78591199999994,3303.7902100000006,1725.807814
-368.5259679999999,3319.625884,1679.5607839999998
-368.2660239999999,3319.625884,1679.5607839999998
-368.0060799999999,3388.926205,1700.380516
-367.746136,3388.926205,1700.380516
-367.48619199999996,3396.094013000001,1707.8671448999999
-367.22624799999994,3396.094013000001,1707.8671448999999
-366.9663039999999,3411.394505,1715.2203880000002
-366.7063599999999,3411.394505,1715.2203880000002
-366.4464159999999,3487.228489,1772.70651
-366.186472,3487.228489,1772.70651
-365.92652799999996,3467.1967020000006,1746.592801
-365.66658399999994,3467.1967020000006,1746.592801
-365.4066399999999,3488.36451,1752.3460160000002
-365.1466959999999,3488.36451,1752.3460160000002
-364.8867519999999,3450.3315030000003,1758.632406
-364.626808,3450.3315030000003,1758.632406
-364.36686399999996,3417.097586000001,1748.785696
-364.10691999999995,3417.097586000001,1748.785696
-363.8469759999999,3417.097586000001,1748.785696
-363.5870319999999,3412.399087,1724.0055180000002
-363.3270879999999,3412.399087,1724.0055180000002
-363.067144,3332.9003220000004,1767.4917950000001
-362.80719999999997,3332.9003220000004,1767.4917950000001
-362.54725599999995,3333.664906,1773.5115
-362.28731199999993,3333.664906,1773.5115
-362.0273679999999,3386.7016219999996,1745.397794
-361.7674239999999,3386.7016219999996,1745.397794
-361.50748,3434.1349980000005,1763.950797
-361.24753599999997,3434.1349980000005,1763.950797
-360.98759199999995,3474.902391999999,1774.2371960000003
-360.72764799999993,3474.902391999999,1774.2371960000003
-360.4677039999999,3424.2027980000007,1777.7237979999998
-360.2077599999999,3424.2027980000007,1777.7237979999998
