frequency,frequency_cm,2PDOS,2PDOS_1,2PDOS_2,2wDOS,2wDOS_1,2wDOS_2,DOS_convolution,DOS_convolution_1,DOS_convolution_2
-23.941482943181434,-798.6019095644307,0.03616464118348683,0.02173583434190751,0.01442880684157932,0.0989100008108092,0.03186563482480246,0.06704436598600674,0.03322227877031042,0.01968701021635368,0.013535268553956741
-23.892068117705314,-796.953608409499,0.03635206876019227,0.021683394600172778,0.014668674160019494,0.09857471735369047,0.03197698220399788,0.06659773514969258,0.03363017941992898,0.01987214116912143,0.013758038250807547
-23.84265329222919,-795.3053072545672,0.03666877872263738,0.021731076735669843,0.014937701986967533,0.09824873163756248,0.03208892004596247,0.0661598115916,0.034088343732272534,0.02008094053112452,0.014007403201148013
-23.793238466753067,-793.6570060996354,0.0370540140159392,0.021824211201129116,0.015229802814810081,0.09793223002967609,0.03220145256806259,0.0657307774616135,0.034590033948186535,0.02031172260140394,0.014278311346782598
-23.743823641276943,-792.0087049447037,0.03752485276566575,0.02198199735613326,0.015542855409532486,0.09762264384115402,0.032314584025654514,0.0653080598154995,0.035132839751147664,0.020563510214770597,0.014569329536377067
-23.694408815800823,-790.360403789772,0.03807507769644568,0.022190224478435366,0.015884853218010312,0.09733834742075573,0.032428318712498426,0.0649100287082573,0.03573322457993299,0.020845204675237827,0.014888019904695167
-23.6449939903247,-788.7121026348402,0.038732299256754726,0.02248017332220148,0.01625212593455325,0.0970994150151894,0.03254266096117759,0.0645567540540118,0.03638416502687982,0.021153344615435367,0.015230820411444452
-23.595579164848576,-787.0638014799084,0.03944965387081456,0.022820809132644566,0.016628844738169994,0.09689412559478032,0.032657615143522944,0.06423651045125738,0.037054964363317816,0.021471395439115384,0.015583568924202434
-23.546164339372453,-785.4155003249766,0.04019328309286826,0.023191707925873307,0.01700157516699495,0.09667157017851818,0.03277318567104321,0.06389838450747498,0.03772152036386879,0.021788503939438427,0.01593301642443036
-23.496749513896333,-783.767199170045,0.040922709881624775,0.023544011394946694,0.017378698486678085,0.09637940985377472,0.032889376995360466,0.06349003285841424,0.03840235417871239,0.022115033818041672,0.016287320360670723
-23.44733468842021,-782.1188980151132,0.04163823422266731,0.02389697025039032,0.017741263972276995,0.09600941016453651,0.03300619360865136,0.06300321655588514,0.03906204930499838,0.02243301902172478,0.016629030283273602
-23.397919862944086,-780.4705968601814,0.042260968983274014,0.024203066723644136,0.01805790225962988,0.09558105082436247,0.033123640044094085,0.06245741078026839,0.0396396554026469,0.02271161773937164,0.01692803766327526
-23.348505037467962,-778.8222957052496,0.04284435492818022,0.024493339381809878,0.018351015546370343,0.09511007829686101,0.033241720876320976,0.06186835742054003,0.04017523895384072,0.02297138405086718,0.017203854902973537
-23.299090211991842,-777.1739945503181,0.04348820294849772,0.02481254600565552,0.018675656942842202,0.09461513611156287,0.03336044072187722,0.06125469538968565,0.04076880380871005,0.0232617539021413,0.017507049906568747
-23.24967538651572,-775.5256933953863,0.04429371185777488,0.025222828184393614,0.01907088367338126,0.09412547987770065,0.03347980423968537,0.060645675638015276,0.041495121327776434,0.02361954144083757,0.017875579886938865
